PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Label
2733.268,-2381.2043,-2737.2012,-2203.8782,1806.9031,2113.879,942.7882,-961.69196,3
-659.5154,-3785.4106,1018.2053,-476.86115,1467.876,-476.55533,2594.3691,171.36003,3
-2323.3003,975.619,211.4168,-1401.5979,-2443.128,1623.2623,-945.3222,-422.91025,3
-2807.1982,13.633825,1258.5552,-329.0988,-2589.2783,1275.5054,-682.2621,-494.6337,3
4105.529,-1669.2692,3377.532,-1839.3044,-1959.3522,-1864.477,-848.78284,-326.42752,3
-1781.4635,-2963.6099,-213.91301,949.2426,839.62335,99.30679,992.9928,-1902.6188,3
-2392.0044,-2061.0298,-134.15834,1170.6187,447.0345,-768.4799,1173.9703,-2801.43,3
-2344.3188,750.82965,213.53873,-944.0078,-2903.2559,1459.0236,-1300.1302,-630.53796,3
4089.487,2571.608,-2743.3596,1689.5613,-933.64526,-606.26953,-906.7393,-1341.974,3
-2008.9142,-495.7163,896.6051,1129.0569,-150.54956,-1594.4048,622.89056,-1950.7383,3
2724.0063,-2644.636,2180.4707,-2629.2686,-1497.2534,-2396.8206,281.2751,1430.8766,3
3869.4587,-2088.5854,3243.476,-2459.6377,-1977.9828,-2060.3892,-671.40814,277.72174,3
2653.386,-2685.779,-2886.0767,-1850.5349,1688.8213,1873.6891,965.05597,-782.48816,3
-812.48535,-3795.4727,759.8472,-501.77463,1330.6831,-517.0338,2350.506,-90.626465,3
-2319.1802,-1804.48,177.29579,1328.3344,307.3041,-1003.4035,1113.563,-2883.978,3
4339.8047,2193.1272,-2530.8726,1275.6019,301.3634,-633.9066,-789.5774,-2202.907,3
-1394.8585,-3061.8137,-607.632,842.3491,511.0947,-184.46303,712.7279,-1670.1053,3
4271.227,-1582.3013,3959.5442,1356.832,-2591.4407,-892.7748,967.34314,-428.74667,3
-2419.933,223.78975,785.7094,-1.015179,-3009.423,1229.5768,-1540.8743,-909.4616,3
-2056.0144,-639.6343,577.3231,870.2058,-517.0553,-1950.2595,466.64206,-1870.1559,3
1136.5598,-2987.2527,-2338.783,-1480.1129,1275.8253,3091.9258,434.74054,508.60776,3
-1594.4585,-3044.5635,-263.29562,821.58093,736.7061,40.35284,902.826,-1731.4236,3
4486.1587,2363.0583,-2932.021,1155.7931,-344.78204,-848.4247,-1629.5277,-2096.0566,3
3902.4011,2409.8108,-3001.9534,1853.3135,-1317.4987,-504.21484,-1060.4586,-1034.7516,3
-2491.282,678.2922,292.56595,-733.21094,-2945.9983,1442.0435,-1244.9634,-741.3746,3
4330.3945,-1752.6509,3078.5156,-1988.4374,-1623.9359,-2034.888,-595.52435,-196.09377,3
-2538.9817,714.7034,401.30112,-899.0316,-2844.0232,1416.3927,-1169.3676,-621.4601,3
-2365.1726,1047.8079,389.51633,-1590.088,-2483.0183,1724.5525,-910.5835,-521.1134,3
-2009.5132,-2680.3843,-436.17813,949.1336,791.2607,3.5648944,1108.2402,-2159.6335,3
3711.283,-1652.9015,-2999.986,-1154.0723,1792.4854,605.44916,592.8108,-1468.1779,3
2440.3774,-3001.5813,1840.5994,-2597.882,-1186.9568,-2624.6433,682.5363,1496.31,3
-1167.2896,-3374.6907,-292.39038,561.7694,807.32025,-360.14044,1102.2767,-1512.6475,3
276.23535,-3865.3599,1264.8494,-1034.1162,799.6768,-1185.6731,2125.2136,830.8783,3
4251.1445,-1643.6188,3435.4932,-1288.8915,-1863.8602,-1084.0756,-807.70447,-435.2618,3
-846.86786,-2129.7122,-1240.3793,-1610.9377,72.70427,3456.8865,326.61398,1075.0568,3
2199.5522,-3180.1638,1676.0347,-2445.6626,-921.182,-2451.8628,921.6266,1423.6198,3
-1489.9829,-3124.817,-615.85706,772.7798,437.79404,-173.11061,844.87695,-1702.328,3
-2352.7341,-2080.2869,-173.21428,1205.8127,727.349,-227.62955,1361.0686,-2793.844,3
825.1769,-2760.1604,-2305.4214,-1347.6599,1014.71454,3180.2852,331.6633,654.1375,3
3029.7612,-2445.0156,-2565.9377,-1659.1188,2038.2712,1530.1804,1067.2307,-802.1,3
-1251.3907,-3165.7786,-483.84805,786.45294,551.0679,-313.2044,792.11676,-1619.8364,3
-2122.3127,-2685.5603,-320.52466,1024.3699,730.19275,-198.86295,1119.8181,-2226.8296,3
-2232.8264,-1722.3374,507.71863,1375.1941,459.1135,-846.98676,940.80786,-2663.7322,3
4030.2993,-1966.5703,3362.126,-2237.156,-1890.6692,-1863.4764,-832.6056,-17.455433,3
-2036.132,685.9238,-80.06615,-871.6218,-2792.8113,1410.6366,-1436.5387,-536.1344,3
-2180.7524,-1611.7792,100.42464,1252.4218,352.2864,-835.213,1071.4397,-2905.6917,3
-2127.6426,-1777.8699,-661.9803,-1046.96,-1037.7418,3169.0837,-72.27127,372.4513,3
4380.6143,-52.89903,-2849.225,-751.9416,1524.7025,-362.22678,73.65197,-1567.684,3
3078.3245,-2719.7668,-1864.4816,-1775.5796,2073.1506,1892.5531,1537.85,-822.62897,3
-1660.7767,-3017.6724,-615.16504,734.45306,517.0339,-133.25287,962.51154,-1848.6852,3
2754.8284,-2678.4402,-2675.1033,-1540.7068,1771.5503,1869.5483,851.2928,-409.42438,3
-2920.747,446.31564,1406.2825,-461.42584,-3119.2651,1320.6833,-1328.958,-1000.9129,3
4558.254,-1696.0471,3650.8076,-1159.5706,-1925.8503,-1306.7866,-460.46353,-768.5489,3
3300.3982,-2435.6157,2390.7917,-2774.0837,-1090.3094,-2492.2688,174.18027,1069.0787,3
-2847.8745,-144.30684,1166.0968,-394.74612,-2578.654,1404.6942,-785.90765,-617.6976,3
-1383.0189,-3216.164,203.5862,7.722123,1127.613,-79.541306,1528.3873,-1122.9032,3
4498.2495,-1697.6232,3973.9968,1113.2664,-2654.289,-621.2536,820.2234,-604.13763,3
4370.458,1344.949,-2642.5444,1128.5042,-295.2715,-200.65553,-940.9381,-2017.4637,3
3122.3071,-2595.534,2346.812,-2931.9753,-1643.1328,-2561.721,-36.933723,1155.2699,3
4020.9822,-1906.6097,2925.808,-2560.5698,-1447.945,-2305.993,-288.5433,353.31958,3
1895.577,-3487.8457,1547.2379,-2214.4229,-490.0884,-2130.9675,1179.608,1367.264,3
-1656.0438,-1777.1002,-1327.0863,-1313.8711,-529.17224,3398.9785,-26.367529,617.2425,3
-2274.9841,-1893.233,-31.835674,1222.4191,502.33047,-516.344,1304.4785,-2866.1826,3
4653.8403,-1681.7625,3634.3647,-545.54254,-1866.9503,-1263.5924,-137.34273,-982.6927,3
-3181.4316,386.9004,1115.1532,-343.90518,-2973.6782,1390.8486,-1035.0288,-909.38794,3
-3060.899,407.30573,1456.4622,-275.58966,-3005.8066,1343.4448,-1291.1892,-1043.4891,3
-2885.0835,-317.8845,1334.7466,-482.93134,-2389.8767,1454.6914,-419.5081,-557.228,3
4459.7437,522.13385,-3060.062,-239.84996,931.43585,-507.99127,-605.0574,-1706.5709,3
-2419.417,-2483.8508,-373.6626,995.3117,695.68365,-158.34839,1237.8436,-2580.016,3
-1332.3193,-3392.9866,381.5974,-92.30796,1309.5172,-194.17632,2020.0677,-831.1942,3
4251.4014,2669.9443,-3018.2405,1815.8278,-1257.3054,-499.3714,-1335.9156,-1277.2299,3
1521.6184,-3211.1833,-2033.578,-1990.8179,1473.5941,3109.0334,763.496,298.95563,3
-2078.334,-843.2327,714.70917,1127.1818,-463.8674,-1748.2277,679.291,-2238.7063,3
-2909.2935,429.53125,706.39685,-218.25696,-2881.4065,1437.9305,-1290.2031,-1087.0164,3
-2554.5432,-1222.6746,284.5393,-711.9915,-1514.4236,2606.6467,-246.33011,-457.50302,3
-1907.3037,-174.76671,438.84634,696.4205,-656.80865,-1805.5024,55.646523,-1279.4174,3
3765.678,-2031.0696,2763.8853,-2719.3982,-1299.6223,-2401.8066,-143.93523,653.6034,3
4548.9287,2211.172,-2901.3818,538.8911,-99.63857,-983.9088,-1397.1039,-2142.8179,3
4424.3076,121.472664,-2171.0627,-102.17992,1400.9573,-23.266851,385.49155,-1977.2474,3
-2602.17,578.6027,541.9557,-577.5324,-2850.6694,1467.2963,-1222.8682,-854.07666,3
-1689.093,-1708.8516,-1230.3956,-1209.391,-772.2059,3249.4558,-148.79604,564.7808,3
910.4084,-3908.89,1113.1567,-1404.139,911.1859,-970.9683,1755.651,862.02026,3
4041.6538,-1150.1599,-3073.1296,-898.966,1623.2793,160.27539,362.0025,-1628.4247,3
-2319.84,-1477.2543,-251.92401,-839.4379,-1013.47095,3057.8025,-182.10167,-92.15899,3
-2383.4834,1073.9364,161.25261,-1427.4784,-2682.4075,1459.6316,-891.98047,-280.1422,3
4261.302,2324.7678,-2646.093,1473.6151,-198.78041,-653.17694,-969.0953,-1918.2091,3
-2661.0452,743.9272,512.86993,-998.9676,-2828.0303,1469.8845,-1196.4734,-711.6898,3
3333.5615,-2445.3616,2519.4998,-2894.7568,-1802.1738,-2426.576,-149.90503,1014.6927,3
4171.274,2201.2869,-2913.9187,1693.7167,-726.93097,-561.20325,-1230.6545,-1434.3939,3
-2309.796,1389.5891,-12.050107,-1746.0817,-2350.7256,1473.077,-634.1375,21.418167,3
-1419.6129,-2830.2295,67.58858,476.6393,848.7622,-253.47473,908.4376,-1408.578,3
-3127.5735,454.82297,938.9346,-272.77496,-2929.8567,1398.6781,-1171.241,-1007.5352,3
-1501.9381,-3028.7158,-454.77408,913.7073,679.60706,-27.762226,853.2077,-1878.4756,3
3793.446,-1489.3431,-2744.4128,-1330.6667,1724.0281,554.7686,668.39764,-1271.9235,3
-2235.0261,-1285.2931,592.9063,1320.1929,-253.24174,-1493.6682,840.7933,-2777.9573,3
1824.2405,-3394.2747,1665.9677,-2102.8,-573.7557,-1876.323,1128.9258,1273.3907,3
-1807.2042,-1715.7461,-1167.8198,-1496.8339,-457.08463,3460.8542,176.92609,770.51184,3
4258.5864,-414.16827,-3091.7832,-502.6547,1399.014,-276.71686,7.8467746,-1685.9058,3
-2953.804,-498.84473,1323.2552,-641.6895,-2177.422,1711.1012,-215.81184,-520.71454,3
4533.6655,1148.8324,-2913.3096,109.79466,980.27563,-818.56244,-804.2699,-1986.874,3
-2170.38,-1411.5181,520.8782,1382.4158,-65.0245,-1451.0219,881.8406,-2831.1282,3
-1260.751,-3267.6436,-394.8162,916.3713,818.5634,-56.41392,1046.7362,-1768.9022,3
-2742.9062,367.82352,1212.5378,-302.43317,-3040.2095,1228.0897,-1272.7479,-778.4512,3
-2374.5264,568.5823,885.1641,56.864983,-252.74379,-1459.2125,210.89111,-1061.5768,3
-1382.1984,-3128.9302,-379.7098,945.5581,747.8577,-77.09914,904.3096,-1834.3606,3
-1640.9993,-1778.7426,-1220.5725,-1187.0906,-428.79672,3506.6619,-122.15667,533.95276,3
-3180.4695,271.42715,1416.9232,-382.13458,-2724.15,1233.067,-748.8284,-656.0299,3
4557.893,-1735.1713,3865.5942,546.36633,-2252.3098,-936.7591,313.9454,-810.79504,3
-2183.6345,1017.49304,4.9725266,-1320.143,-2484.4968,1522.0288,-934.38324,-317.56897,3
-2239.2173,-1741.9052,-289.60123,-1103.2102,-1154.0514,3323.081,-65.651924,130.57533,3
1688.6216,-3348.4954,1384.7556,-1944.4542,-218.20166,-2180.8286,1124.6166,1176.3063,3
-2411.639,-60.98614,638.95404,-395.57938,-2526.6511,1264.205,-948.27856,-327.67966,3
4679.8896,-1723.9749,3835.5134,384.5614,-2066.4812,-485.23123,150.47351,-986.3317,3
3780.8604,-1384.671,3690.7854,2019.4968,-2947.626,-384.9794,1664.4633,298.67776,3
-2503.349,395.05826,604.14307,-334.47845,-2822.6926,1364.5404,-1440.3827,-912.1723,3
4160.9106,-1790.1145,3842.1082,-2161.2412,-1871.245,-1867.3428,-709.5334,-314.3421,3
4674.782,-1676.5426,3571.337,-491.82617,-1985.4597,-1066.8872,-231.94235,-983.83606,3
4650.595,-1682.3481,3586.511,-188.19775,-1928.602,-1085.9095,-98.32132,-990.0066,3
-2294.8574,-2195.0508,-257.5862,1063.6193,782.31573,-28.06531,1325.9131,-2615.732,3
4413.862,-1702.237,4323.723,1301.5583,-2788.5515,-577.936,1249.2946,-437.07025,3
-2445.0906,448.3695,829.86743,-188.96419,-2994.41,1269.9387,-1624.3789,-961.20306,3
4356.564,469.54166,-2605.4868,185.22566,1849.4733,72.80815,52.158127,-2572.1992,3
2434.0881,-3072.8887,-2161.7988,-1792.4136,1765.4878,2484.2712,1110.0117,-248.34996,3
3572.8542,-2405.016,3100.388,-2713.5566,-2013.1678,-1999.8312,-464.2349,741.4834,3
-2256.8096,-1030.828,1026.7684,1226.4016,11.754751,-1372.0347,907.73303,-2410.5947,3
-1324.8307,-3327.8367,71.186,84.64832,1300.9866,-168.16202,1875.0188,-1016.32263,3
-1037.0702,-1973.7684,-1235.3733,-1475.4706,-114.011055,3465.8064,187.9225,965.1751,3
4183.8926,-1855.7004,3007.7622,-2297.5684,-1550.9985,-2208.6462,-402.87555,102.62985,3
3779.4363,-2300.385,3062.5952,-2743.1074,-1966.0718,-2228.4133,-478.43988,611.2985,3
683.41956,-2329.4363,-2376.3364,-1804.7666,459.16364,2927.7085,-113.57014,1038.3782,3
-3228.0352,431.49487,1093.0793,-350.51352,-2969.492,1397.569,-1055.1372,-919.63184,3
-1700.1777,-1804.2426,-889.75037,-1465.115,-452.36902,3548.927,176.28569,807.1027,3
-2178.912,-2081.409,257.17947,1438.0815,550.75323,-506.7271,1024.1266,-2641.5442,3
1832.0676,-3131.0225,-2398.8237,-1806.5118,1830.7202,2692.924,962.34924,77.18892,3
-2256.6213,-1604.4362,384.62997,1317.4,129.51901,-1285.7557,958.55554,-2949.2756,3
-2409.8103,-1613.3318,223.6954,1168.4229,122.859375,-1207.3751,986.3793,-2906.111,3
3566.206,-2412.844,2803.2056,-2860.3833,-1924.8156,-2327.4485,-290.55908,857.1692,3
-2090.2512,-898.92,609.28326,925.8714,-281.122,-1398.3445,807.1229,-2429.8535,3
-2288.1626,1301.7089,57.45457,-1661.9305,-2376.3994,1516.1663,-833.11414,-187.1341,3
840.51276,-2529.8914,-2360.7368,-2097.3936,848.3049,3017.9048,203.65175,857.6535,3
4547.3394,-1622.6586,3496.5422,-771.3207,-1865.307,-875.5416,-453.74634,-775.5434,3
-1380.4788,-1780.855,-1443.8137,-1360.8536,-405.41068,3341.865,35.586086,742.9661,3
-2644.7065,721.3848,485.75742,-854.2901,-2921.902,1366.8992,-1208.9655,-656.62897,3
-2385.5342,-1088.2953,881.48,1177.3296,-369.5118,-1653.9834,966.25226,-2662.633,3
-1330.8206,-3202.1245,12.793423,138.73451,1072.1647,-104.504616,1347.0447,-1218.7432,3
-1761.2178,-275.776,636.14136,824.32166,-385.24084,-1667.4492,466.87488,-1491.9302,3
4653.6714,-1783.3317,4093.2705,236.74098,-2106.2573,-1032.9543,333.3717,-939.2265,3
-2360.096,512.42847,537.38446,-347.50586,-2856.649,1470.675,-1407.6196,-885.2802,3
-2707.8896,542.9892,504.13104,-588.77014,-2828.7207,1284.4751,-1290.3606,-844.77905,3
3877.6755,-2101.127,3287.263,-2479.3608,-1994.0999,-2310.1902,-704.26654,285.11325,3
3728.305,-2206.5942,3175.0337,-2397.2341,-1952.8495,-1790.4349,-671.23193,459.67255,3
